"","ID","Ventas","Zona","Vendedor","Devol","Satis","Canal","Turno"
"1996","2996","692700.477","Norte","5","12003","FALSE","web","2"
"1997","2997","445976.356","Norte","1","12035","TRUE","tradicional","7"
"1998","2998","418518.445","Norte","2","12003","TRUE","web","9"
"1999","2999","243468.129","Norte","2","12005","FALSE","tradicional","6"
"2000","3000","253266.684","Norte","3","12000","TRUE","web","5"
"2001","3001","1032295.232","Norte","2","12012","FALSE","tradicional","5"
"2002","3002","230518.425","Norte","2","12000","TRUE","web","6"
"2003","3003","202297.681","Norte","2","12004","TRUE","tradicional","8"
"2004","3004","409873.291","Norte","5","12007","FALSE","web","9"
"2005","3005","366382.065","Norte","3","12004","TRUE","tradicional","6"
"2006","3006","409176.023","Norte","1","12004","FALSE","web","5"
"2007","3007","960116.547","Norte","3","12000","FALSE","tradicional","2"
"2008","3008","391633.64","Norte","4","12002","FALSE","web","2"
"2009","3009","375252.654","Norte","1","12000","TRUE","tradicional","10"
"2010","3010","479459.041","Norte","2","12031","TRUE","web","3"
"2011","3011","540651.892","Norte","2","12045","TRUE","tradicional","9"
"2012","3012","261623.995","Norte","5","12005","FALSE","web","2"
"2013","3013","160908.119","Norte","3","12027","TRUE","tradicional","8"
"2014","3014","307723.596","Norte","2","12000","TRUE","web","6"
"2015","3015","468231.275","Norte","4","12010","TRUE","tradicional","7"
"2016","3016","480409.487","Norte","3","12003","TRUE","web","3"
"2017","3017","468572.037","Norte","1","12000","TRUE","tradicional","1"
"2018","3018","502407.273","Norte","2","12018","FALSE","web","4"
"2019","3019","495521.193","Norte","4","12000","TRUE","tradicional","10"
"2020","3020","348755.31","Norte","2","12000","TRUE","web","1"
"2021","3021","708238.506","Norte","3","12000","TRUE","tradicional","3"
"2022","3022","317638.409","Norte","4","12000","TRUE","web","10"
"2023","3023","258827.68","Norte","3","12012","TRUE","tradicional","6"
"2024","3024","488988.373","Norte","3","12011","TRUE","web","1"
"2025","3025","208507.917","Norte","3","12000","TRUE","tradicional","2"
"2026","3026","228348.444","Norte","2","12000","TRUE","web","8"
"2027","3027","406357.317","Norte","4","12004","TRUE","tradicional","2"
"2028","3028","315550.072","Norte","4","12002","FALSE","web","2"
"2029","3029","387468.212","Norte","4","12000","FALSE","tradicional","2"
"2030","3030","270107.85","Norte","1","12000","TRUE","web","2"
"2031","3031","370694.182","Norte","3","12000","FALSE","tradicional","8"
"2032","3032","740399.064","Norte","4","12000","TRUE","web","3"
"2033","3033","639671.676","Norte","1","12009","TRUE","tradicional","2"
"2034","3034","718854.03","Norte","2","12000","TRUE","web","7"
"2035","3035","753372.718","Norte","4","12000","TRUE","tradicional","9"
"2036","3036","459283.697","Norte","3","12028","TRUE","web","6"
"2037","3037","291280.612","Norte","3","12004","TRUE","tradicional","6"
"2038","3038","347429.142","Norte","2","12027","TRUE","web","7"
"2039","3039","369072.286","Norte","4","12000","TRUE","tradicional","4"
"2040","3040","328644.818","Norte","3","12006","TRUE","web","5"
"2041","3041","175343.986","Norte","5","12000","TRUE","tradicional","7"
"2042","3042","366744.577","Norte","4","12012","FALSE","web","6"
"2043","3043","909014.992","Norte","2","12002","TRUE","tradicional","1"
"2044","3044","323601.474","Norte","5","12010","TRUE","web","4"
"2045","3045","498321.225","Norte","3","12001","FALSE","tradicional","5"
"2046","3046","318177.281","Norte","5","12000","FALSE","web","4"
"2047","3047","577149.044","Norte","5","12004","FALSE","tradicional","3"
"2048","3048","180854.384","Norte","1","12006","TRUE","web","5"
"2049","3049","215267.643","Norte","3","12026","TRUE","tradicional","3"
"2050","3050","441468.928","Norte","3","12017","TRUE","web","3"
"2051","3051","548971.953","Norte","2","12000","TRUE","tradicional","1"
"2052","3052","187784.186","Norte","1","12000","FALSE","web","10"
"2053","3053","228851.38","Norte","2","12001","TRUE","tradicional","6"
"2054","3054","277902.938","Norte","4","12000","FALSE","web","3"
"2055","3055","351276.594","Norte","2","12001","FALSE","tradicional","5"
"2056","3056","239854.914","Norte","4","12067","TRUE","web","8"
"2057","3057","229887.332","Norte","5","12005","TRUE","tradicional","6"
"2058","3058","271779.922","Norte","2","12003","TRUE","web","4"
"2059","3059","699787.405","Norte","3","12013","FALSE","tradicional","5"
"2060","3060","807036.228","Norte","4","12008","TRUE","web","5"
"2061","3061","404584.16","Norte","1","12000","TRUE","tradicional","2"
"2062","3062","370129.462","Norte","4","12007","TRUE","web","5"
"2063","3063","315294.772","Norte","2","12043","TRUE","tradicional","7"
"2064","3064","532286.947","Norte","3","12004","TRUE","web","5"
"2065","3065","458898.307","Norte","4","12050","TRUE","tradicional","8"
"2066","3066","725689.879","Norte","3","12011","TRUE","web","10"
"2067","3067","898724.19","Norte","5","12009","TRUE","tradicional","6"
"2068","3068","357012.862","Norte","3","12012","TRUE","web","2"
"2069","3069","444446.116","Norte","2","12049","TRUE","tradicional","8"
"2070","3070","295552.584","Norte","3","12019","TRUE","web","4"
"2071","3071","204183.421","Norte","3","12000","TRUE","tradicional","5"
"2072","3072","509790.034","Norte","4","12013","TRUE","web","9"
"2073","3073","523906.139","Norte","2","12026","FALSE","tradicional","4"
"2074","3074","236355.48","Norte","3","12009","TRUE","web","7"
"2075","3075","695946.014","Norte","1","12011","TRUE","tradicional","1"
"2076","3076","659929.248","Norte","2","12000","TRUE","web","2"
"2077","3077","641994","Norte","4","12000","FALSE","tradicional","9"
"2078","3078","449462.389","Norte","4","12022","FALSE","web","10"
"2079","3079","1374995.272","Norte","3","12003","TRUE","tradicional","5"
"2080","3080","193619.296","Norte","3","12000","TRUE","web","9"
"2081","3081","660882.924","Norte","3","12000","TRUE","tradicional","7"
"2082","3082","654137.447","Norte","4","12000","TRUE","web","6"
"2083","3083","502002.145","Norte","1","12013","TRUE","tradicional","5"
"2084","3084","939712.775","Norte","4","12007","FALSE","web","4"
"2085","3085","571958.889","Norte","1","12003","TRUE","tradicional","7"
"2086","3086","694268.977","Norte","5","12009","TRUE","web","1"
"2087","3087","370330.118","Norte","3","12001","FALSE","tradicional","6"
"2088","3088","451168.106","Norte","1","12008","FALSE","web","9"
"2089","3089","418460.937","Norte","3","12019","TRUE","tradicional","8"
"2090","3090","478738.944","Norte","3","12004","TRUE","web","7"
"2091","3091","814436.341","Norte","2","12003","TRUE","tradicional","9"
"2092","3092","810026.728","Norte","3","12009","TRUE","web","1"
"2093","3093","469274.235","Norte","4","12000","FALSE","tradicional","6"
"2094","3094","346827.255","Norte","4","12002","TRUE","web","5"
"2095","3095","367268.757","Norte","4","12030","TRUE","tradicional","10"
"2096","3096","266478.902","Norte","5","12000","FALSE","web","2"
"2097","3097","345988.285","Norte","3","12002","TRUE","tradicional","6"
"2098","3098","472538.502","Norte","2","12011","FALSE","web","3"
"2099","3099","429816.535","Norte","1","12096","TRUE","tradicional","6"
"2100","3100","217698.691","Norte","3","12018","TRUE","web","2"
"2101","3101","596253.55","Norte","4","12004","TRUE","tradicional","3"
"2102","3102","378186.833","Norte","2","12006","TRUE","web","7"
"2103","3103","520973.643","Norte","3","12002","TRUE","tradicional","7"
"2104","3104","398883.839","Norte","2","12000","FALSE","web","6"
"2105","3105","326832.097","Norte","2","12000","TRUE","tradicional","4"
"2106","3106","381845.408","Norte","3","12004","TRUE","web","8"
"2107","3107","455997.868","Norte","3","12026","TRUE","tradicional","4"
"2108","3108","922259.88","Norte","4","12000","TRUE","web","8"
"2109","3109","495513.385","Norte","3","12012","FALSE","tradicional","8"
"2110","3110","288844.301","Norte","5","12049","TRUE","web","4"
"2111","3111","362525.835","Norte","4","12018","TRUE","tradicional","6"
"2112","3112","620463.33","Norte","5","12000","TRUE","web","5"
"2113","3113","399834.613","Norte","5","12002","TRUE","tradicional","7"
"2114","3114","393615.137","Norte","1","12000","TRUE","web","7"
"2115","3115","412055.685","Norte","2","12000","TRUE","tradicional","2"
"2116","3116","861249.611","Norte","2","12005","TRUE","web","8"
"2117","3117","953829.876","Norte","3","12003","TRUE","tradicional","2"
"2118","3118","319732.053","Norte","2","12029","TRUE","web","3"
"2119","3119","334485.719","Norte","4","12008","TRUE","tradicional","4"
"2120","3120","244603.482","Norte","4","12004","FALSE","web","7"
"2121","3121","1106831.716","Norte","2","12015","TRUE","tradicional","5"
"2122","3122","153376.882","Norte","2","12000","FALSE","web","5"
"2123","3123","1081236.928","Norte","4","12003","TRUE","tradicional","10"
"2124","3124","451369.375","Norte","4","12010","TRUE","web","3"
"2125","3125","517093.111","Norte","4","12015","TRUE","tradicional","9"
"2126","3126","378845.923","Norte","4","12002","TRUE","web","8"
"2127","3127","433519.119","Norte","2","12002","TRUE","tradicional","7"
"2128","3128","432129.72","Norte","5","12000","TRUE","web","2"
"2129","3129","882724.599","Norte","5","12003","TRUE","tradicional","7"
"2130","3130","497731.591","Norte","4","12006","TRUE","web","2"
"2131","3131","336400.853","Norte","4","12000","TRUE","tradicional","9"
"2132","3132","625176.381","Norte","5","12004","TRUE","web","2"
"2133","3133","201125.706","Norte","2","12006","TRUE","tradicional","3"
"2134","3134","452081.553","Norte","2","12002","TRUE","web","9"
"2135","3135","693801.963","Norte","2","12013","TRUE","tradicional","2"
"2136","3136","319552.16","Norte","3","12006","TRUE","web","3"
"2137","3137","653145.773","Norte","4","12000","TRUE","tradicional","1"
"2138","3138","203433.077","Norte","2","12000","FALSE","web","7"
"2139","3139","522649.994","Norte","4","12000","TRUE","tradicional","1"
"2140","3140","589655.148","Norte","3","12028","TRUE","web","4"
"2141","3141","476229.125","Norte","3","12003","TRUE","tradicional","1"
"2142","3142","318466.84","Norte","3","12001","FALSE","web","2"
"2143","3143","220765.132","Norte","2","12003","TRUE","tradicional","3"
"2144","3144","280966.209","Norte","3","12006","TRUE","web","5"
"2145","3145","558318.979","Norte","4","12013","TRUE","tradicional","5"
"2146","3146","532696.736","Norte","2","12000","TRUE","web","5"
"2147","3147","386775.979","Norte","3","12000","TRUE","tradicional","9"
"2148","3148","158688.882","Norte","3","12003","FALSE","web","8"
"2149","3149","608215.803","Norte","3","12001","TRUE","tradicional","4"
"2150","3150","613571.972","Norte","1","12000","FALSE","web","7"
"2151","3151","466786.83","Norte","4","12024","FALSE","tradicional","2"
"2152","3152","182552.942","Norte","3","12000","TRUE","web","7"
"2153","3153","165463.961","Norte","2","12025","TRUE","tradicional","5"
"2154","3154","381308.497","Norte","5","12026","FALSE","web","6"
"2155","3155","350808.513","Norte","4","12025","TRUE","tradicional","8"
"2156","3156","759385.122","Norte","3","12005","TRUE","web","6"
"2157","3157","380605.189","Norte","4","12000","TRUE","tradicional","3"
"2158","3158","186338.697","Norte","5","12000","FALSE","web","6"
"2159","3159","163897.347","Norte","2","12006","TRUE","tradicional","7"
"2160","3160","509299.628","Norte","4","12000","TRUE","web","8"
"2161","3161","175010.692","Norte","2","12044","TRUE","tradicional","6"
"2162","3162","562020.789","Norte","1","12000","TRUE","web","1"
"2163","3163","558772.98","Norte","4","12007","FALSE","tradicional","3"
"2164","3164","716926.372","Norte","2","12000","TRUE","web","3"
"2165","3165","333062.107","Norte","3","12000","TRUE","tradicional","4"
"2166","3166","483483.373","Norte","3","12009","TRUE","web","6"
"2167","3167","298518.926","Norte","3","12019","TRUE","tradicional","10"
"2168","3168","317062.809","Norte","3","12014","TRUE","web","6"
"2169","3169","522635.814","Norte","4","12005","TRUE","tradicional","2"
"2170","3170","604419.111","Norte","3","12002","TRUE","web","9"
"2171","3171","502099.176","Norte","4","12000","TRUE","tradicional","9"
"2172","3172","483897.492","Norte","5","12074","TRUE","web","10"
"2173","3173","474098.535","Norte","2","12012","TRUE","tradicional","2"
"2174","3174","403339.755","Norte","1","12000","TRUE","web","6"
"2175","3175","350472.083","Norte","4","12011","FALSE","tradicional","9"
"2176","3176","615548.366","Norte","4","12007","TRUE","web","5"
"2177","3177","1247748.624","Norte","4","12004","FALSE","tradicional","3"
"2178","3178","394690.426","Norte","4","12006","TRUE","web","10"
"2179","3179","333786.384","Norte","2","12026","TRUE","tradicional","1"
"2180","3180","508736.237","Norte","4","12001","TRUE","web","9"
"2181","3181","433124.629","Norte","3","12002","TRUE","tradicional","6"
"2182","3182","600653.237","Norte","1","12001","TRUE","web","5"
"2183","3183","275803.54","Norte","2","12008","FALSE","tradicional","8"
"2184","3184","225493.247","Norte","3","12004","FALSE","web","1"
"2185","3185","468861.941","Norte","4","12018","FALSE","tradicional","7"
"2186","3186","639311.464","Norte","3","12006","TRUE","web","8"
"2187","3187","194307.918","Norte","3","12000","TRUE","tradicional","8"
"2188","3188","785897.295","Norte","4","12000","FALSE","web","2"
"2189","3189","687902.317","Norte","4","12009","TRUE","tradicional","5"
"2190","3190","170817.327","Norte","3","12002","FALSE","web","1"
"2191","3191","369656.908","Norte","3","12006","TRUE","tradicional","10"
"2192","3192","246459.757","Norte","4","12035","TRUE","web","3"
"2193","3193","479122.013","Norte","2","12001","FALSE","tradicional","4"
"2194","3194","435466.89","Norte","1","12001","FALSE","web","2"
"2195","3195","238209.626","Norte","3","12002","TRUE","tradicional","6"
"2196","3196","165992.745","Norte","3","12000","TRUE","web","10"
"2197","3197","376768.929","Norte","4","12002","FALSE","tradicional","7"
"2198","3198","479777.737","Norte","1","12009","FALSE","web","8"
"2199","3199","172407.646","Norte","2","12000","TRUE","tradicional","4"
"2200","3200","519567.36","Norte","5","12000","TRUE","web","4"
"2201","3201","637634.737","Norte","4","12005","FALSE","tradicional","7"
"2202","3202","696393.957","Norte","3","12000","TRUE","web","5"
"2203","3203","779364.835","Norte","2","12003","TRUE","tradicional","4"
"2204","3204","370408.404","Norte","4","12000","TRUE","web","4"
"2205","3205","619045.561","Norte","3","12001","TRUE","tradicional","7"
"2206","3206","672192.799","Norte","4","12000","TRUE","web","5"
"2207","3207","174675.53","Norte","2","12018","TRUE","tradicional","7"
"2208","3208","695402.487","Norte","4","12017","TRUE","web","8"
"2209","3209","555483.609","Norte","2","12000","FALSE","tradicional","8"
"2210","3210","437467.91","Norte","2","12007","FALSE","web","6"
"2211","3211","640471.429","Norte","5","12007","TRUE","tradicional","5"
"2212","3212","517003.608","Norte","2","12003","FALSE","web","6"
"2213","3213","275486.922","Norte","2","12003","TRUE","tradicional","9"
"2214","3214","650003.278","Norte","2","12005","TRUE","web","3"
"2215","3215","400296.373","Norte","4","12000","TRUE","tradicional","10"
"2216","3216","274541.912","Norte","4","12124","TRUE","web","9"
"2217","3217","439791.214","Norte","2","12017","TRUE","tradicional","2"
"2218","3218","282816.932","Norte","4","12035","TRUE","web","2"
"2219","3219","452539.993","Norte","1","12001","TRUE","tradicional","5"
"2220","3220","651749.982","Norte","3","12009","TRUE","web","4"
"2221","3221","365542.414","Norte","1","12020","TRUE","tradicional","2"
"2222","3222","372119.745","Norte","3","12000","TRUE","web","4"
"2223","3223","375722.646","Norte","2","12000","TRUE","tradicional","2"
"2224","3224","164260.527","Norte","1","12010","TRUE","web","7"
"2225","3225","412118.956","Norte","2","12000","TRUE","tradicional","4"
"2226","3226","623023.111","Norte","3","12025","TRUE","web","3"
"2227","3227","408118.823","Norte","1","12007","TRUE","tradicional","9"
"2228","3228","179930.084","Norte","2","12004","TRUE","web","7"
"2229","3229","567431.453","Norte","4","12002","FALSE","tradicional","4"
"2230","3230","489005.609","Norte","4","12016","TRUE","web","7"
"2231","3231","751206.087","Norte","3","12001","TRUE","tradicional","3"
"2232","3232","174634.05","Norte","2","12025","TRUE","web","3"
"2233","3233","478538.567","Norte","4","12002","TRUE","tradicional","1"
"2234","3234","313442.355","Norte","1","12002","TRUE","web","5"
"2235","3235","273636.56","Norte","2","12003","TRUE","tradicional","4"
"2236","3236","165735.194","Norte","4","12002","TRUE","web","7"
"2237","3237","737037.966","Norte","1","12000","TRUE","tradicional","6"
"2238","3238","428686.568","Norte","2","12000","TRUE","web","7"
"2239","3239","605784.219","Norte","1","12000","TRUE","tradicional","6"
"2240","3240","261780.776","Norte","2","12027","TRUE","web","2"
"2241","3241","594449.275","Norte","5","12000","TRUE","tradicional","9"
"2242","3242","375181.77","Norte","4","12018","TRUE","web","9"
"2243","3243","526687.95","Norte","5","12000","TRUE","tradicional","10"
"2244","3244","272664.764","Norte","1","12023","FALSE","web","8"
"2245","3245","321064.428","Norte","1","12006","FALSE","tradicional","1"
"2246","3246","205149.997","Norte","3","12002","TRUE","web","6"
"2247","3247","111281.388","Norte","4","12000","TRUE","tradicional","2"
"2248","3248","302635.835","Norte","2","12002","TRUE","web","6"
"2249","3249","436132.054","Norte","1","12006","FALSE","tradicional","6"
"2250","3250","374867.265","Norte","4","12013","FALSE","web","9"
"2251","3251","428554.237","Norte","3","12005","FALSE","tradicional","8"
"2252","3252","763188.886","Norte","3","12055","FALSE","web","7"
"2253","3253","288859.982","Norte","2","12005","TRUE","tradicional","5"
"2254","3254","185528.594","Norte","3","12013","TRUE","web","6"
"2255","3255","347572.946","Norte","1","12029","TRUE","tradicional","10"
"2256","3256","556487.194","Norte","3","12001","TRUE","web","5"
"2257","3257","267267.164","Norte","2","12007","FALSE","tradicional","6"
"2258","3258","216262.312","Norte","3","12000","TRUE","web","1"
"2259","3259","260246.414","Norte","2","12006","TRUE","tradicional","10"
"2260","3260","455327.561","Norte","1","12004","TRUE","web","4"
"2261","3261","204375.217","Norte","1","12001","FALSE","tradicional","3"
"2262","3262","1151812.558","Norte","2","12001","FALSE","web","3"
"2263","3263","276598.31","Norte","1","12011","TRUE","tradicional","4"
"2264","3264","271912.357","Norte","1","12000","TRUE","web","9"
"2265","3265","198817.68","Norte","4","12000","FALSE","tradicional","9"
"2266","3266","312731.809","Norte","4","12001","FALSE","web","2"
"2267","3267","292501.16","Norte","3","12000","TRUE","tradicional","1"
"2268","3268","206098.838","Norte","5","12023","FALSE","web","4"
"2269","3269","159180.429","Norte","5","12063","FALSE","tradicional","1"
"2270","3270","590257.83","Norte","1","12011","FALSE","web","5"
"2271","3271","359446.609","Norte","2","12001","TRUE","tradicional","1"
"2272","3272","486744.487","Norte","4","12009","TRUE","web","10"
"2273","3273","326741.387","Norte","4","12025","TRUE","tradicional","7"
"2274","3274","245728.192","Norte","2","12010","TRUE","web","7"
"2275","3275","311539.623","Norte","1","12001","FALSE","tradicional","4"
"2276","3276","193274.87","Norte","4","12011","TRUE","web","8"
"2277","3277","206798.924","Norte","2","12003","TRUE","tradicional","10"
"2278","3278","991015.636","Norte","4","12007","TRUE","web","4"
"2279","3279","540822.93","Norte","5","12000","TRUE","tradicional","2"
"2280","3280","254422.313","Norte","4","12007","TRUE","web","5"
"2281","3281","392074.287","Norte","5","12037","TRUE","tradicional","3"
"2282","3282","467602.311","Norte","3","12058","TRUE","web","10"
"2283","3283","604600.766","Norte","1","12021","TRUE","tradicional","5"
"2284","3284","1308656.482","Norte","2","12006","TRUE","web","3"
"2285","3285","923606.562","Norte","2","12035","TRUE","tradicional","7"
"2286","3286","442629.365","Norte","1","12022","TRUE","web","9"
"2287","3287","710691.126","Norte","4","12032","TRUE","tradicional","4"
"2288","3288","537042.694","Norte","4","12002","FALSE","web","9"
"2289","3289","218145.824","Norte","3","12002","TRUE","tradicional","8"
"2290","3290","441755.218","Norte","4","12004","TRUE","web","3"
"2291","3291","492349.672","Norte","3","12000","TRUE","tradicional","6"
"2292","3292","444837.806","Norte","4","12003","TRUE","web","6"
"2293","3293","553045.739","Norte","3","12005","TRUE","tradicional","6"
"2294","3294","274217.518","Norte","1","12008","TRUE","web","2"
"2295","3295","828868.671","Norte","4","12000","TRUE","tradicional","9"
"2296","3296","666951.647","Norte","4","12014","TRUE","web","7"
"2297","3297","397194.392","Norte","4","12001","TRUE","tradicional","9"
"2298","3298","370159.233","Norte","2","12000","TRUE","web","3"
"2299","3299","459760.612","Norte","3","12000","FALSE","tradicional","5"
"2300","3300","597098.044","Norte","4","12000","TRUE","web","9"
"2301","3301","315612.133","Norte","3","12004","TRUE","tradicional","2"
"2302","3302","496114.396","Norte","4","12013","TRUE","web","1"
"2303","3303","603121.844","Norte","5","12029","FALSE","tradicional","8"
"2304","3304","250140.889","Norte","4","12007","TRUE","web","6"
"2305","3305","991957.206","Norte","5","12000","TRUE","tradicional","9"
"2306","3306","1036829.528","Norte","4","12006","TRUE","web","7"
"2307","3307","820391.421","Norte","4","12000","FALSE","tradicional","7"
"2308","3308","360680.411","Norte","3","12001","TRUE","web","6"
"2309","3309","249736.172","Norte","2","12010","FALSE","tradicional","3"
"2310","3310","272403.347","Norte","4","12059","TRUE","web","7"
"2311","3311","321822.744","Norte","4","12028","TRUE","tradicional","6"
"2312","3312","185115.692","Norte","3","12001","TRUE","web","6"
"2313","3313","426386.624","Norte","3","12003","FALSE","tradicional","3"
"2314","3314","963756.07","Norte","1","12006","FALSE","web","2"
"2315","3315","492715.363","Norte","3","12015","TRUE","tradicional","8"
"2316","3316","344638.177","Norte","4","12004","TRUE","web","4"
"2317","3317","764872.784","Norte","1","12015","TRUE","tradicional","2"
"2318","3318","140658.113","Norte","3","12000","TRUE","web","9"
"2319","3319","316456.178","Norte","4","12001","TRUE","tradicional","6"
"2320","3320","194773.779","Norte","2","12000","TRUE","web","3"
"2321","3321","769534.465","Norte","4","12003","TRUE","tradicional","6"
"2322","3322","620037.372","Norte","2","12004","FALSE","web","8"
"2323","3323","660603.05","Norte","4","12019","TRUE","tradicional","2"
"2324","3324","482048.331","Norte","2","12000","TRUE","web","7"
"2325","3325","543381.86","Norte","2","12014","TRUE","tradicional","2"
"2326","3326","398209.112","Norte","3","12000","TRUE","web","8"
"2327","3327","202351.059","Norte","1","12003","TRUE","tradicional","2"
"2328","3328","190902.616","Norte","1","12000","TRUE","web","7"
"2329","3329","326478.214","Norte","2","12013","TRUE","tradicional","1"
"2330","3330","314736.587","Norte","5","12014","TRUE","web","6"
"2331","3331","1205842.895","Norte","2","12000","TRUE","tradicional","4"
"2332","3332","399498.929","Norte","1","12017","FALSE","web","10"
"2333","3333","697934.582","Norte","4","12005","TRUE","tradicional","1"
"2334","3334","289231.015","Norte","3","12001","TRUE","web","8"
"2335","3335","310506.381","Norte","5","12003","FALSE","tradicional","3"
"2336","3336","623604.463","Norte","1","12005","TRUE","web","2"
"2337","3337","1691962.23","Norte","2","12013","FALSE","tradicional","6"
"2338","3338","477030.964","Norte","3","12004","FALSE","web","6"
"2339","3339","311155.733","Norte","5","12002","TRUE","tradicional","10"
"2340","3340","252931.815","Norte","2","12003","TRUE","web","2"
"2341","3341","929936.935","Norte","2","12004","TRUE","tradicional","1"
"2342","3342","489809.172","Norte","2","12000","TRUE","web","7"
"2343","3343","315910.342","Norte","4","12000","TRUE","tradicional","9"
"2344","3344","720178.861","Norte","3","12000","TRUE","web","7"
"2345","3345","224599.987","Norte","4","12000","TRUE","tradicional","2"
"2346","3346","642513.352","Norte","4","12006","FALSE","web","9"
"2347","3347","390720.094","Norte","5","12000","TRUE","tradicional","8"
"2348","3348","302761.736","Norte","5","12000","TRUE","web","8"
"2349","3349","117471.403","Norte","4","12020","TRUE","tradicional","7"
"2350","3350","468802.597","Norte","2","12000","FALSE","web","3"
"2351","3351","276943.132","Norte","4","12000","FALSE","tradicional","10"
"2352","3352","738828.144","Norte","2","12001","TRUE","web","9"
"2353","3353","446683.9","Norte","4","12042","FALSE","tradicional","5"
"2354","3354","391502.01","Norte","3","12004","TRUE","web","3"
"2355","3355","280798.799","Norte","3","12000","TRUE","tradicional","2"
"2356","3356","273452.124","Norte","4","12000","TRUE","web","8"
"2357","3357","389654.82","Norte","4","12013","TRUE","tradicional","5"
"2358","3358","216161.697","Norte","5","12001","FALSE","web","7"
"2359","3359","725866.52","Norte","1","12003","TRUE","tradicional","3"
"2360","3360","146049.195","Norte","2","12014","TRUE","web","9"
"2361","3361","688161.305","Norte","4","12000","FALSE","tradicional","3"
"2362","3362","387012.932","Norte","2","12000","TRUE","web","3"
"2363","3363","537581.582","Norte","2","12003","TRUE","tradicional","8"
"2364","3364","361139.06","Norte","2","12001","TRUE","web","6"
"2365","3365","587097.34","Norte","4","12000","FALSE","tradicional","8"
"2366","3366","439636.93","Norte","5","12010","TRUE","web","10"
"2367","3367","577138.05","Norte","4","12004","TRUE","tradicional","10"
"2368","3368","402195.105","Norte","3","12000","TRUE","web","9"
"2369","3369","567081.114","Norte","5","12026","TRUE","tradicional","4"
"2370","3370","446365.133","Norte","1","12000","FALSE","web","5"
"2371","3371","454541.477","Norte","2","12003","TRUE","tradicional","4"
"2372","3372","277927.559","Norte","3","12002","FALSE","web","2"
"2373","3373","246806.167","Norte","5","12000","TRUE","tradicional","5"
"2374","3374","514677.05","Norte","2","12001","TRUE","web","3"
"2375","3375","323160.304","Norte","3","12006","TRUE","tradicional","4"
"2376","3376","1066971.873","Norte","2","12007","TRUE","web","2"
"2377","3377","1113662.393","Norte","3","12006","FALSE","tradicional","7"
"2378","3378","705383.44","Norte","2","12011","TRUE","web","7"
"2379","3379","282463.071","Norte","4","12007","TRUE","tradicional","10"
"2380","3380","361982.84","Norte","2","12004","FALSE","web","2"
"2381","3381","640771.884","Norte","3","12001","TRUE","tradicional","6"
"2382","3382","361893.87","Norte","4","12018","TRUE","web","3"
"2383","3383","274789.499","Norte","1","12006","TRUE","tradicional","5"
"2384","3384","554304.85","Norte","3","12020","TRUE","web","9"
"2385","3385","244470.248","Norte","3","12004","FALSE","tradicional","9"
"2386","3386","541786.17","Norte","5","12009","TRUE","web","9"
"2387","3387","240450.732","Norte","3","12000","FALSE","tradicional","3"
"2388","3388","312025.272","Norte","4","12000","TRUE","web","8"
"2389","3389","436310.913","Norte","4","12013","TRUE","tradicional","6"
"2390","3390","539360.632","Norte","1","12013","TRUE","web","9"
"2391","3391","419263.933","Norte","4","12011","TRUE","tradicional","2"
"2392","3392","231680.662","Norte","4","12000","FALSE","web","8"
"2393","3393","193132.921","Norte","5","12000","TRUE","tradicional","2"
"2394","3394","104021.28","Norte","3","12021","TRUE","web","5"
"2395","3395","534519.192","Norte","2","12002","TRUE","tradicional","4"
"2396","3396","360345.383","Norte","3","12002","TRUE","web","4"
"2397","3397","325982.985","Norte","2","12022","FALSE","tradicional","4"
"2398","3398","538822.949","Norte","4","12000","TRUE","web","7"
"2399","3399","466882.011","Norte","2","12029","TRUE","tradicional","2"
"2400","3400","331771.949","Norte","3","12005","TRUE","web","5"
"2401","3401","481252.104","Norte","4","12005","TRUE","tradicional","8"
"2402","3402","375063.675","Norte","1","12012","TRUE","web","6"
"2403","3403","540304.504","Norte","4","12010","FALSE","tradicional","2"
"2404","3404","527143.574","Norte","5","12003","TRUE","web","8"
"2405","3405","306501.477","Norte","3","12010","TRUE","tradicional","4"
"2406","3406","1021335.548","Norte","4","12014","TRUE","web","1"
"2407","3407","424285.369","Norte","4","12022","FALSE","tradicional","3"
"2408","3408","517599.384","Norte","3","12000","TRUE","web","6"
"2409","3409","282707.493","Norte","3","12017","TRUE","tradicional","3"
"2410","3410","524306.511","Norte","4","12011","FALSE","web","8"
"2411","3411","255344.921","Norte","4","12003","TRUE","tradicional","10"
"2412","3412","521569.545","Norte","5","12009","TRUE","web","6"
"2413","3413","684889.585","Norte","4","12004","FALSE","tradicional","2"
"2414","3414","440498.154","Norte","2","12016","TRUE","web","2"
"2415","3415","708421.972","Norte","4","12011","TRUE","tradicional","7"
"2416","3416","555625.268","Norte","2","12010","FALSE","web","8"
"2417","3417","122065.122","Norte","5","12003","TRUE","tradicional","8"
"2418","3418","403228.539","Norte","1","12005","TRUE","web","10"
"2419","3419","415039.986","Norte","5","12008","TRUE","tradicional","7"
"2420","3420","848164.453","Norte","4","12000","TRUE","web","5"
"2421","3421","426566.85","Norte","2","12000","FALSE","tradicional","9"
"2422","3422","224007.44","Norte","3","12000","TRUE","web","6"
"2423","3423","395703.164","Norte","3","12005","TRUE","tradicional","8"
"2424","3424","569679.439","Norte","3","12000","TRUE","web","3"
